"filename", "language", "Markdown", "TypeScript", "JSON", "JavaScript", "YAML", "HTML", "TypeScript JSX", "Log", "JSON with Comments", "Ini", "PowerShell", "PostCSS", "MS SQL", "Dotenv", "comment", "blank", "total"
"c:\titan-automation\QuoteVaultPro\migrations__legacy_ignored\0022_structured_addresses.sql", "MS SQL", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 60, 0, 10, 20, 90
"c:\titan-automation\QuoteVaultPro\migrations__legacy_ignored\0023_add_product_pricing_fields.sql", "MS SQL", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 50, 0, 10, 8, 68
"c:\titan-automation\QuoteVaultPro\migrations__legacy_ignored\0024_add_pricing_profile_fields.sql", "MS SQL", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 34, 0, 10, 7, 51
"c:\titan-automation\QuoteVaultPro\migrations__legacy_ignored\0024_material_usages_tracking.sql", "MS SQL", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 0, 7, 7, 26
"c:\titan-automation\QuoteVaultPro\migrations__legacy_ignored\0025_pricing_formulas.sql", "MS SQL", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 27, 0, 10, 12, 49
"c:\titan-automation\QuoteVaultPro\migrations__legacy_ignored\0026_materials_thickness_unit.sql", "MS SQL", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 0, 4, 3, 14
"c:\titan-automation\QuoteVaultPro\migrations__legacy_ignored\0027_wholesale_retail_pricing.sql", "MS SQL", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 80, 0, 27, 19, 126
"c:\titan-automation\QuoteVaultPro\migrations__legacy_ignored\0028_customer_pricing_modifiers.sql", "MS SQL", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 74, 0, 25, 18, 117
"c:\titan-automation\QuoteVaultPro\migrations__legacy_ignored\0029_tax_system.sql", "MS SQL", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 211, 0, 48, 37, 296
"c:\titan-automation\QuoteVaultPro\migrations__legacy_ignored\0030_saas_tax_zones.sql", "MS SQL", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 74, 0, 8, 12, 94
"c:\titan-automation\QuoteVaultPro\migrations__legacy_ignored\0031_roll_width_tracking.sql", "MS SQL", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 21, 0, 7, 5, 33
"c:\titan-automation\QuoteVaultPro\migrations__legacy_ignored\0032_quote_attachments.sql", "MS SQL", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 15, 0, 2, 2, 19
"c:\titan-automation\QuoteVaultPro\migrations__legacy_ignored\0033_add_quotes_status_column.sql", "MS SQL", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 0, 5, 5, 18
"c:\titan-automation\QuoteVaultPro\migrations__legacy_ignored\0034_add_attachment_thumbnail_scaffolding.sql", "MS SQL", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 15, 0, 6, 6, 27
"c:\titan-automation\QuoteVaultPro\migrations__legacy_ignored\0035_add_order_attachment_thumbnail_keys.sql", "MS SQL", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 0, 5, 4, 14
"c:\titan-automation\QuoteVaultPro\migrations__legacy_ignored\0036_add_quote_attachments_page_count.sql", "MS SQL", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 4, 4, 11
"c:\titan-automation\QuoteVaultPro\migrations__legacy_ignored\0037_add_pdf_processing_status_fields.sql", "MS SQL", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 13, 0, 10, 6, 29
"c:\titan-automation\QuoteVaultPro\migrations__legacy_ignored\0038_add_quote_attachments_pdf_derived_fields.sql", "MS SQL", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 13, 0, 7, 6, 26
"c:\titan-automation\QuoteVaultPro\migrations__legacy_ignored\meta\_journal.json", "JSON", 0, 0, 111, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 111
"c:\titan-automation\QuoteVaultPro\package-lock.json", "JSON", 0, 0, 18411, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 18412
"c:\titan-automation\QuoteVaultPro\package.json", "JSON", 0, 0, 176, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 177
"c:\titan-automation\QuoteVaultPro\postcss.config.js", "JavaScript", 0, 0, 0, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 1, 10
"c:\titan-automation\QuoteVaultPro\replit.md", "Markdown", 39, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 22, 61
"c:\titan-automation\QuoteVaultPro\run-artwork-migration.cjs", "JavaScript", 0, 0, 0, 19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 5, 25
"c:\titan-automation\QuoteVaultPro\run-artwork-migration.js", "JavaScript", 0, 0, 0, 18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 5, 24
"c:\titan-automation\QuoteVaultPro\run-migration-0009.mjs", "JavaScript", 0, 0, 0, 35, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 43
"c:\titan-automation\QuoteVaultPro\run-migration.ts", "TypeScript", 0, 25, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 6, 32
"c:\titan-automation\QuoteVaultPro\run-pricing-formulas-migration.ts", "TypeScript", 0, 49, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 7, 59
"c:\titan-automation\QuoteVaultPro\run-roll-width-migration.ts", "TypeScript", 0, 42, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 11, 55
"c:\titan-automation\QuoteVaultPro\scripts\db-migrate-verbose.ts", "TypeScript", 0, 113, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 25, 141
"c:\titan-automation\QuoteVaultPro\scripts\db-status.ts", "TypeScript", 0, 119, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 26, 149
"c:\titan-automation\QuoteVaultPro\scripts\db-verify-stripe.ts", "TypeScript", 0, 109, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 20, 132
"c:\titan-automation\QuoteVaultPro\scripts\db\pbv2-schema-check.ts", "TypeScript", 0, 164, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 26, 190
"c:\titan-automation\QuoteVaultPro\scripts\pbv2-http-smoke.ts", "TypeScript", 0, 116, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 25, 147
"c:\titan-automation\QuoteVaultPro\scripts\pbv2-smoke.ts", "TypeScript", 0, 133, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 25, 167
"c:\titan-automation\QuoteVaultPro\scripts\pdf-gen-local.ts", "TypeScript", 0, 71, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 9, 83
"c:\titan-automation\QuoteVaultPro\scripts\pdf-smoke.ts", "TypeScript", 0, 153, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 32, 191
"c:\titan-automation\QuoteVaultPro\scripts\prepress-smoke.ts", "TypeScript", 0, 134, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 15, 35, 184
"c:\titan-automation\QuoteVaultPro\scripts\prepress-worker.ts", "TypeScript", 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 4, 16
"c:\titan-automation\QuoteVaultPro\scripts\run_file_storage_migration.ps1", "PowerShell", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 32, 0, 0, 0, 7, 7, 46
"c:\titan-automation\QuoteVaultPro\scripts\sync-drizzle-journal.ts", "TypeScript", 0, 137, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 30, 173
"c:\titan-automation\QuoteVaultPro\server.log", "Log", 0, 0, 0, 0, 0, 0, 0, 142, 0, 0, 0, 0, 0, 0, 0, 5, 147
"c:\titan-automation\QuoteVaultPro\server\NestingCalculator.js", "JavaScript", 0, 0, 0, 410, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 68, 90, 568
"c:\titan-automation\QuoteVaultPro\server\PricingPipeline.js", "JavaScript", 0, 0, 0, 160, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 22, 186
"c:\titan-automation\QuoteVaultPro\server\db.ts", "TypeScript", 0, 101, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 21, 21, 143
"c:\titan-automation\QuoteVaultPro\server\db\migrations\0000_baseline.sql", "MS SQL", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 14, 1, 15
"c:\titan-automation\QuoteVaultPro\server\db\migrations\0001_add_quote_attachment_pages.sql", "MS SQL", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 27, 0, 0, 4, 31
"c:\titan-automation\QuoteVaultPro\server\db\migrations\0002_import_jobs_and_customer_qb_overrides.sql", "MS SQL", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 51, 0, 6, 10, 67
"c:\titan-automation\QuoteVaultPro\server\db\migrations\0003_fix_missing_customer_qb_field_overrides.sql", "MS SQL", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 38, 0, 2, 0, 40
"c:\titan-automation\QuoteVaultPro\server\db\migrations\0004_add_pending_approval_to_quote_status.sql", "MS SQL", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 0, 5, 2, 18
"c:\titan-automation\QuoteVaultPro\server\db\migrations\0009_quote_list_notes_and_settings.sql", "MS SQL", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 24, 0, 5, 6, 35
"c:\titan-automation\QuoteVaultPro\server\db\migrations\0010_add_order_list_notes.sql", "MS SQL", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 14, 0, 3, 4, 21
"c:\titan-automation\QuoteVaultPro\server\db\migrations\0011_add_order_attachments_thumbnail_columns.sql", "MS SQL", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 57, 0, 6, 8, 71
"c:\titan-automation\QuoteVaultPro\server\db\migrations\0012_add_order_state_timestamps.sql", "MS SQL", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 0, 5, 3, 16
"c:\titan-automation\QuoteVaultPro\server\db\migrations\0012_order_state_architecture.sql", "MS SQL", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 80, 0, 13, 14, 107
"c:\titan-automation\QuoteVaultPro\server\db\migrations\0013_asset_pipeline.sql", "MS SQL", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 91, 0, 16, 16, 123
"c:\titan-automation\QuoteVaultPro\server\db\migrations\0014_standardize_organization_id.sql", "MS SQL", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 64, 0, 61, 28, 153
"c:\titan-automation\QuoteVaultPro\server\db\migrations\0015_tenant_hardening.sql", "MS SQL", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 42, 0, 27, 22, 91
"c:\titan-automation\QuoteVaultPro\server\db\migrations\0016_add_quote_shipping_cents.sql", "MS SQL", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 14, 0, 3, 2, 19
"c:\titan-automation\QuoteVaultPro\server\db\migrations\0017_add_order_shipping_cents.sql", "MS SQL", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 14, 0, 2, 2, 18
"c:\titan-automation\QuoteVaultPro\server\db\migrations\0018_mvp_invoicing_billing_ready.sql", "MS SQL", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 50, 0, 7, 13, 70
"c:\titan-automation\QuoteVaultPro\server\db\migrations\0019_invoice_versioning.sql", "MS SQL", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 0, 2, 6, 18
"c:\titan-automation\QuoteVaultPro\server\db\migrations\0020_add_product_artwork_policy.sql", "MS SQL", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 2, 2, 6
"c:\titan-automation\QuoteVaultPro\server\db\migrations\0021_option_tree_v2.sql", "MS SQL", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 0, 5, 5, 18
"c:\titan-automation\QuoteVaultPro\server\db\migrations\0022_pbv2_tree_versions.sql", "MS SQL", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 35, 0, 6, 11, 52
"c:\titan-automation\QuoteVaultPro\server\db\migrations\0023_add_order_line_item_pbv2_snapshot.sql", "MS SQL", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 0, 1, 4, 11
"c:\titan-automation\QuoteVaultPro\server\db\migrations\0024_order_line_item_components.sql", "MS SQL", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 35, 0, 2, 15, 52
"c:\titan-automation\QuoteVaultPro\server\db\migrations\0025_inventory_reservations.sql", "MS SQL", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 23, 0, 1, 10, 34
"c:\titan-automation\QuoteVaultPro\server\db\migrations\0026_stripe_payments_v1.sql", "MS SQL", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 92, 0, 10, 13, 115
"c:\titan-automation\QuoteVaultPro\server\db\migrations\0027_stripe_connect_integration_connections.sql", "MS SQL", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 20, 0, 5, 5, 30
"c:\titan-automation\QuoteVaultPro\server\db\migrations\0028_production_mvp.sql", "MS SQL", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 42, 0, 5, 11, 58
"c:\titan-automation\QuoteVaultPro\server\db\migrations\0029_production_line_item_intake.sql", "MS SQL", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 25, 0, 10, 9, 44
"c:\titan-automation\QuoteVaultPro\server\db\migrations\0030_prepress_jobs.sql", "MS SQL", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 32, 0, 14, 12, 58
"c:\titan-automation\QuoteVaultPro\server\db\migrations\0031_prepress_findings_and_fixes.sql", "MS SQL", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 62, 0, 21, 20, 103
"c:\titan-automation\QuoteVaultPro\server\db\migrations\0032_user_invite_system.sql", "MS SQL", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 0, 7, 4, 18
"c:\titan-automation\QuoteVaultPro\server\db\migrations\FUTURE_0009_quote_workflow_enum_enhancement.sql", "MS SQL", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 22, 0, 165, 13, 200
"c:\titan-automation\QuoteVaultPro\server\db\migrations\meta\_journal.json", "JSON", 0, 0, 174, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 175
"c:\titan-automation\QuoteVaultPro\server\db\migrations_BACKUP\0000_baseline.sql", "MS SQL", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 14, 1, 15
"c:\titan-automation\QuoteVaultPro\server\db\migrations_BACKUP\0000_fix_missing_customer_qb_field_overrides.sql", "MS SQL", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 38, 0, 2, 0, 40
"c:\titan-automation\QuoteVaultPro\server\db\migrations_BACKUP\0001_add_quote_attachment_pages.sql", "MS SQL", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 27, 0, 0, 4, 31
"c:\titan-automation\QuoteVaultPro\server\db\migrations_BACKUP\0002_import_jobs_and_customer_qb_overrides.sql", "MS SQL", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 51, 0, 6, 10, 67
"c:\titan-automation\QuoteVaultPro\server\db\migrations_BACKUP\meta\_journal.json", "JSON", 0, 0, 13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 13
"c:\titan-automation\QuoteVaultPro\server\db\migrations__archive_2025_12_23\0005_add_nesting_pricing_fields.sql", "MS SQL", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 3, 4, 11
"c:\titan-automation\QuoteVaultPro\server\db\migrations__archive_2025_12_23\0005_customer_portal_mvp.sql", "MS SQL", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 44, 0, 2, 4, 50
"c:\titan-automation\QuoteVaultPro\server\db\migrations__archive_2025_12_23\0006_move_volume_pricing_to_variants.sql", "MS SQL", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 0, 9, 6, 23
"c:\titan-automation\QuoteVaultPro\server\db\migrations__archive_2025_12_23\0007_add_audit_logs.sql", "MS SQL", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 47, 0, 4, 12, 63
"c:\titan-automation\QuoteVaultPro\server\db\migrations__archive_2025_12_23\0008_add_orders_tables.sql", "MS SQL", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 53, 0, 8, 6, 67
"c:\titan-automation\QuoteVaultPro\server\db\migrations__archive_2025_12_23\0009_add_customer_user_link.sql", "MS SQL", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 0, 6, 5, 16
"c:\titan-automation\QuoteVaultPro\server\db\migrations__archive_2025_12_23\0009_add_selected_options_to_order_line_items.sql", "MS SQL", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 14, 0, 5, 4, 23
"c:\titan-automation\QuoteVaultPro\server\db\migrations__archive_2025_12_23\0009_file_storage_model.sql", "MS SQL", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 47, 0, 11, 10, 68
"c:\titan-automation\QuoteVaultPro\server\db\migrations__archive_2025_12_23\0010_add_temp_flags_to_quote_line_items.sql", "MS SQL", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 0, 3, 4, 13
"c:\titan-automation\QuoteVaultPro\server\db\migrations__archive_2025_12_23\0010_production_workflow_mvp.sql", "MS SQL", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 67, 0, 14, 12, 93
"c:\titan-automation\QuoteVaultPro\server\db\migrations__archive_2025_12_23\0010_quickbooks_integration.sql", "MS SQL", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 63, 0, 9, 15, 87
"c:\titan-automation\QuoteVaultPro\server\db\migrations__archive_2025_12_23\0011_ensure_jobs_order_id.sql", "MS SQL", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 23, 0, 3, 3, 29
"c:\titan-automation\QuoteVaultPro\server\db\migrations__archive_2025_12_23\0012_add_product_types.sql", "MS SQL", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 28, 0, 7, 6, 41
"c:\titan-automation\QuoteVaultPro\server\db\migrations__archive_2025_12_23\0013_add_roll_material_fields.sql", "MS SQL", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 14, 0, 9, 3, 26
"c:\titan-automation\QuoteVaultPro\server\db\migrations__archive_2025_12_23\0014_add_quote_order_snapshots.sql", "MS SQL", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 192, 0, 41, 72, 305
"c:\titan-automation\QuoteVaultPro\server\db\migrations__archive_2025_12_23\0015_add_label_to_quotes_orders.sql", "MS SQL", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 18, 0, 4, 3, 25
"c:\titan-automation\QuoteVaultPro\server\db\migrations__archive_2025_12_23\0016_add_po_number_to_orders.sql", "MS SQL", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 0, 4, 3, 17
"c:\titan-automation\QuoteVaultPro\server\db\migrations__archive_2025_12_23\0017_add_quote_line_item_attachments.sql", "MS SQL", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 15, 0, 5, 4, 24
"c:\titan-automation\QuoteVaultPro\server\db\migrations__archive_2025_12_23\0018_add_quote_line_item_status.sql", "MS SQL", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 0, 3, 5, 17
"c:\titan-automation\QuoteVaultPro\server\db\migrations__archive_2025_12_23\0019_add_quote_status.sql", "MS SQL", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 0, 3, 5, 17
"c:\titan-automation\QuoteVaultPro\server\db\migrations__archive_2025_12_23\0020_add_async_artwork_processing.sql", "MS SQL", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 21, 0, 6, 6, 33
"c:\titan-automation\QuoteVaultPro\server\db\migrations__archive_2025_12_23\0021_add_price_override_fields.sql", "MS SQL", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 0, 7, 6, 23
"c:\titan-automation\QuoteVaultPro\server\db\syncUsersToCustomers.ts", "TypeScript", 0, 150, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 25, 29, 204
"c:\titan-automation\QuoteVaultPro\server\emailService.ts", "TypeScript", 0, 432, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 48, 61, 541
"c:\titan-automation\QuoteVaultPro\server\fulfillmentService.ts", "TypeScript", 0, 198, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 20, 219
"c:\titan-automation\QuoteVaultPro\server\index.ts", "TypeScript", 0, 250, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 26, 39, 315
"c:\titan-automation\QuoteVaultPro\server\invoicesService.ts", "TypeScript", 0, 247, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 32, 289
"c:\titan-automation\QuoteVaultPro\server\lib\duplicateProductTransform.ts", "TypeScript", 0, 55, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 19, 76
"c:\titan-automation\QuoteVaultPro\server\lib\invoicePdf.ts", "TypeScript", 0, 725, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 36, 139, 900
"c:\titan-automation\QuoteVaultPro\server\lib\invoicePdfTheme.ts", "TypeScript", 0, 205, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 33, 243
"c:\titan-automation\QuoteVaultPro\server\lib\manualInventoryReservationsRepo.ts", "TypeScript", 0, 222, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 25, 247
"c:\titan-automation\QuoteVaultPro\server\lib\pbv2ComponentUpsert.ts", "TypeScript", 0, 59, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 70
"c:\titan-automation\QuoteVaultPro\server\lib\pbv2InventoryReservations.ts", "TypeScript", 0, 154, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 27, 183
"c:\titan-automation\QuoteVaultPro\server\lib\pbv2OrderRollupResponse.ts", "TypeScript", 0, 62, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 68
"c:\titan-automation\QuoteVaultPro\server\lib\pbv2OverrideConfig.ts", "TypeScript", 0, 47, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 59
"c:\titan-automation\QuoteVaultPro\server\lib\pbv2TreeVersionGuards.ts", "TypeScript", 0, 12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 3, 16
"c:\titan-automation\QuoteVaultPro\server\lib\stripe.ts", "TypeScript", 0, 87, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 20, 107
"c:\titan-automation\QuoteVaultPro\server\lib\supabaseObjectHelpers.ts", "TypeScript", 0, 203, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 29, 31, 263
"c:\titan-automation\QuoteVaultPro\server\lib\thumbnailContract.ts", "TypeScript", 0, 27, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 5, 40
"c:\titan-automation\QuoteVaultPro\server\localAuth.ts", "TypeScript", 0, 481, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 64, 82, 627
"c:\titan-automation\QuoteVaultPro\server\objectAcl.ts", "TypeScript", 0, 104, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 20, 124
"c:\titan-automation\QuoteVaultPro\server\objectStorage.ts", "TypeScript", 0, 245, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 37, 284
"c:\titan-automation\QuoteVaultPro\server\prepress\adapters\InputAdapter.ts", "TypeScript", 0, 22, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 35, 7, 64
"c:\titan-automation\QuoteVaultPro\server\prepress\adapters\OutputAdapter.ts", "TypeScript", 0, 33, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 37, 8, 78
"c:\titan-automation\QuoteVaultPro\server\prepress\findings-service.ts", "TypeScript", 0, 111, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 53, 12, 176
"c:\titan-automation\QuoteVaultPro\server\prepress\pipeline.ts", "TypeScript", 0, 251, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 59, 44, 354
"c:\titan-automation\QuoteVaultPro\server\prepress\routes.ts", "TypeScript", 0, 357, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 42, 66, 465
"c:\titan-automation\QuoteVaultPro\server\prepress\schema.ts", "TypeScript", 0, 161, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 36, 38, 235
"c:\titan-automation\QuoteVaultPro\server\prepress\storage.ts", "TypeScript", 0, 77, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 51, 16, 144
"c:\titan-automation\QuoteVaultPro\server\prepress\toolchain\detector.ts", "TypeScript", 0, 69, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 27, 16, 112
"c:\titan-automation\QuoteVaultPro\server\prepress\toolchain\ghostscript.ts", "TypeScript", 0, 46, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 28, 11, 85
"c:\titan-automation\QuoteVaultPro\server\prepress\toolchain\normalizer.ts", "TypeScript", 0, 307, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 54, 53, 414
"c:\titan-automation\QuoteVaultPro\server\prepress\toolchain\pdfinfo.ts", "TypeScript", 0, 126, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 26, 27, 179
"c:\titan-automation\QuoteVaultPro\server\prepress\toolchain\qpdf.ts", "TypeScript", 0, 66, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 21, 13, 100
"c:\titan-automation\QuoteVaultPro\server\prepress\toolchain\renderer.ts", "TypeScript", 0, 61, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 31, 16, 108
"c:\titan-automation\QuoteVaultPro\server\prepress\types.ts", "TypeScript", 0, 126, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 27, 24, 177
